id,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25
18569,0.28,2.52,1.16,-13.56,-12.88,-2.94,-0.12,5.8,7.01,-3.0,35,60,92,37,12,D,E,E,D,E,1.0,1.0,1.0,0.0,0.0
18145,2.51,3.77,3.0,-13.75,-15.87,4.48,1.7,-0.47,13.73,3.2,37,61,10,4,52,D,B,E,C,C,1.0,1.0,1.0,0.0,0.0
4246,14.51,8.27,0.71,-3.76,6.65,1.67,2.95,6.24,-0.47,3.51,1,99,39,75,94,A,B,E,E,C,1.0,0.0,0.0,1.0,1.0
104,13.23,8.39,1.43,2.82,3.88,8.75,-2.24,-1.95,7.23,-2.71,10,94,75,54,87,A,E,C,D,A,1.0,0.0,1.0,0.0,1.0
13057,-0.87,0.99,-3.62,-2.46,3.38,-4.48,9.88,16.22,-1.33,-0.56,43,53,67,94,4,C,B,E,C,B,1.0,1.0,0.0,0.0,0.0
21434,-0.77,-7.23,-4.44,-1.06,13.66,5.14,-2.1,5.18,-4.6,8.14,69,32,29,16,71,E,E,C,C,E,0.0,0.0,1.0,0.0,0.0
21071,0.18,-10.56,-1.9,-4.06,12.05,-1.5,-3.26,10.25,-4.62,12.8,75,32,49,25,83,E,A,E,E,B,0.0,1.0,1.0,1.0,1.0
7692,-14.61,-0.37,19.67,-1.73,-6.7,-5.31,7.66,-7.56,2.9,-1.16,92,8,42,24,28,B,C,E,C,D,0.0,1.0,0.0,0.0,0.0
11869,2.06,0.53,1.32,2.48,1.2,1.11,9.41,5.54,0.84,-5.21,42,47,93,36,31,C,E,D,B,E,1.0,0.0,0.0,0.0,0.0
16988,7.51,1.26,-0.59,-13.77,-14.97,5.73,-0.2,-0.74,10.9,1.57,22,68,26,75,78,E,D,B,C,A,1.0,1.0,1.0,1.0,1.0
10615,-2.18,-1.71,1.11,-2.08,2.05,-2.64,-8.18,14.07,-1.25,-0.95,43,45,39,16,83,C,A,A,C,B,0.0,1.0,1.0,1.0,0.0
22698,-1.13,-10.1,-2.2,1.59,15.75,3.71,-2.91,-2.33,-1.42,13.39,61,28,72,48,5,E,E,B,E,D,0.0,0.0,0.0,0.0,1.0
8337,-13.67,-0.19,16.61,3.94,0.25,7.16,7.84,-4.15,-5.47,-10.77,92,13,33,51,92,B,D,B,A,E,0.0,1.0,0.0,1.0,1.0
7291,-14.48,1.38,14.86,-3.49,-1.18,-2.57,5.94,9.68,-5.13,-2.85,92,7,95,82,63,C,C,D,C,C,0.0,1.0,1.0,0.0,0.0
3316,15.26,12.77,5.73,1.64,1.28,10.83,5.63,-7.72,10.53,-3.3,14,99,53,9,68,A,C,A,E,E,1.0,0.0,0.0,0.0,1.0
16278,0.32,-0.24,-0.26,-17.11,-10.21,-5.9,3.28,0.18,3.15,5.64,25,61,34,86,47,D,A,B,D,B,1.0,0.0,0.0,0.0,1.0
24268,-0.86,-10.95,-2.9,2.32,11.43,2.34,-5.32,5.71,5.91,6.75,67,30,31,97,69,E,A,E,D,C,0.0,0.0,0.0,1.0,1.0
17113,4.8,-0.55,-5.1,-17.65,-11.46,-3.14,-1.36,-7.87,6.62,5.31,20,61,23,50,77,D,A,D,A,C,1.0,1.0,1.0,1.0,1.0
9251,-19.02,-1.72,13.56,-0.91,-6.39,-9.31,10.48,3.53,4.28,-6.58,88,7,52,38,30,B,B,A,B,B,0.0,1.0,0.0,1.0,0.0
3814,13.66,13.41,-0.15,1.2,-1.81,11.96,3.56,3.04,-4.88,3.43,9,81,74,78,38,A,E,D,C,A,1.0,0.0,0.0,1.0,0.0
12292,-0.49,0.22,2.11,-2.02,1.19,-7.68,-7.15,6.04,3.09,6.68,43,54,41,77,45,C,B,C,C,D,0.0,1.0,1.0,1.0,0.0
10422,-0.91,-0.51,2.12,-0.09,0.37,-1.0,-5.57,7.05,-4.69,-6.48,52,60,85,32,85,D,C,A,A,B,0.0,1.0,1.0,1.0,0.0
665,12.85,11.7,-3.49,-6.4,-0.02,12.39,4.18,-2.84,-1.71,4.3,6,97,25,97,9,A,B,D,B,D,1.0,0.0,0.0,0.0,0.0
16572,-2.18,2.6,1.06,-18.22,-13.77,4.42,2.23,-1.46,5.01,8.85,31,71,72,96,30,D,D,B,E,B,0.0,1.0,1.0,1.0,0.0
24269,-1.24,-9.53,-2.2,4.77,17.5,4.1,2.87,0.98,-6.17,9.1,72,27,45,27,81,E,C,D,D,C,0.0,0.0,1.0,1.0,0.0
15958,5.04,2.71,2.86,-12.37,-12.76,-4.66,0.05,0.37,10.25,7.76,29,73,93,65,30,D,A,A,C,D,1.0,1.0,1.0,1.0,1.0
14119,-3.39,2.03,1.64,3.07,0.41,-2.34,-2.8,10.97,-4.74,-6.29,58,59,77,60,9,C,A,D,D,C,0.0,0.0,1.0,1.0,0.0
15483,5.99,6.64,-0.99,-14.34,-10.81,8.86,1.4,4.69,8.3,-1.68,21,70,68,72,19,D,C,B,B,E,0.0,1.0,0.0,0.0,0.0
10514,3.15,1.45,-0.69,-0.45,-2.32,-11.63,4.31,9.91,-14.25,10.3,57,57,96,73,13,C,C,D,C,A,1.0,0.0,1.0,1.0,1.0
17802,-1.1,4.34,3.24,-17.13,-12.47,3.11,4.17,1.74,6.54,7.55,38,75,80,57,90,D,C,B,C,C,1.0,1.0,0.0,1.0,0.0
14686,-1.19,-1.81,-1.82,-1.14,-1.34,-1.95,-1.59,12.38,-0.76,4.96,45,46,45,19,34,C,A,E,D,D,1.0,0.0,0.0,1.0,0.0
10045,-3.36,-4.9,-3.66,0.55,-0.77,-4.87,23.7,8.19,-5.9,2.38,57,43,25,90,16,D,E,B,E,D,1.0,0.0,0.0,1.0,1.0
2209,19.05,9.96,5.63,-2.79,-0.89,11.61,2.91,8.22,0.66,8.17,19,82,11,41,51,A,C,E,A,B,1.0,0.0,1.0,0.0,1.0
564,16.34,13.75,-5.51,-3.8,-1.68,10.58,2.8,-0.5,-4.14,1.35,13,97,84,46,54,A,D,D,B,D,1.0,1.0,0.0,1.0,0.0
4708,15.2,10.82,-1.86,1.38,-0.82,2.54,1.78,1.24,-7.26,-0.4,18,89,44,20,90,A,C,A,B,E,1.0,0.0,0.0,0.0,0.0
13124,2.65,-3.5,-2.92,-2.31,-0.62,2.63,-2.52,13.6,-8.03,-5.56,53,44,40,24,61,D,C,E,E,D,1.0,1.0,0.0,1.0,0.0
17465,5.33,-1.75,2.39,-14.7,-13.07,8.28,-2.9,2.74,14.54,0.36,37,62,41,41,5,D,E,E,D,D,1.0,1.0,1.0,1.0,1.0
12456,-2.12,0.04,1.31,-1.74,-2.31,3.2,18.76,11.27,-8.64,-4.49,40,57,2,98,57,C,D,B,B,C,0.0,1.0,1.0,0.0,0.0
6519,-13.95,-0.88,15.56,2.71,-0.42,0.09,9.42,2.65,3.84,-3.97,87,15,23,30,99,B,B,D,E,D,0.0,1.0,0.0,1.0,0.0
9899,-15.2,-4.98,14.59,1.82,-3.09,0.37,9.11,-0.77,-2.7,-6.67,99,1,77,25,35,B,B,A,C,E,0.0,1.0,0.0,1.0,0.0
1874,15.56,10.83,-0.05,-1.43,3.4,12.75,-5.42,12.96,2.82,1.21,14,81,3,45,15,A,C,E,B,D,1.0,0.0,0.0,1.0,1.0
3173,13.83,11.74,-0.84,0.42,-8.31,9.93,-0.3,-4.35,3.28,1.82,14,97,87,43,71,A,D,B,A,B,0.0,0.0,0.0,1.0,0.0
16366,4.98,5.37,-2.85,-12.65,-11.11,-1.39,1.68,-12.85,8.06,-8.99,29,68,67,37,29,E,D,A,A,C,1.0,1.0,1.0,0.0,1.0
16402,2.28,2.84,1.23,-14.18,-12.49,13.1,-1.96,9.65,12.54,-3.58,36,67,28,89,84,D,A,A,C,B,1.0,1.0,0.0,0.0,1.0
6613,-17.92,-2.12,15.43,-2.29,-2.45,9.68,9.12,-5.1,1.21,1.69,88,17,76,78,68,B,B,B,D,E,0.0,1.0,1.0,1.0,0.0
20039,-0.57,-13.27,-3.26,6.62,13.84,8.0,3.85,8.55,2.1,9.61,74,34,7,5,32,E,E,B,E,B,0.0,1.0,1.0,0.0,0.0
17714,2.11,3.38,-2.19,-14.34,-12.71,-12.15,-0.51,0.76,7.18,5.2,32,65,84,15,18,D,E,B,B,B,1.0,1.0,0.0,1.0,1.0
8140,-18.34,-4.68,17.93,5.02,-0.82,-5.11,7.9,1.99,3.52,-1.67,84,9,79,15,68,B,C,C,E,C,0.0,1.0,0.0,1.0,0.0
22365,-2.27,-8.91,1.73,-0.47,14.88,3.31,0.39,-0.46,3.05,5.69,71,20,14,58,28,E,E,C,A,E,1.0,1.0,0.0,0.0,1.0
8857,-13.06,-3.64,18.92,3.54,-3.76,-4.55,11.64,2.19,-4.52,-3.29,80,5,86,17,100,B,C,E,D,C,0.0,1.0,1.0,0.0,0.0
9420,-14.65,0.62,16.19,-3.43,-3.55,4.14,6.6,-7.68,5.35,-1.18,95,12,59,14,35,B,E,C,E,C,0.0,1.0,1.0,1.0,0.0
327,12.91,11.98,-0.73,-2.04,1.49,12.76,-4.46,-0.36,-3.65,8.15,6,91,34,34,78,A,C,E,D,D,0.0,1.0,1.0,1.0,1.0
4086,13.06,15.61,-1.42,1.15,-2.36,18.73,6.89,1.53,-2.12,1.92,10,97,26,62,70,B,D,E,B,A,1.0,0.0,1.0,0.0,1.0
8898,-12.74,1.01,19.49,1.99,-1.49,-3.19,14.72,3.99,-3.26,-4.42,81,10,70,63,75,B,A,E,A,E,0.0,1.0,0.0,1.0,1.0
12066,1.28,-2.03,-1.81,0.26,-1.89,-2.53,2.51,7.82,2.66,-1.55,45,48,49,99,48,C,A,C,A,A,1.0,0.0,0.0,0.0,0.0
18028,3.94,-2.14,0.9,-15.45,-12.26,-4.14,0.37,-5.02,8.06,-1.6,36,75,1,99,40,D,B,A,E,D,1.0,1.0,1.0,0.0,1.0
17285,0.44,2.46,0.28,-18.18,-14.58,0.1,1.87,0.49,8.51,3.41,29,73,47,56,80,D,B,A,C,A,0.0,0.0,0.0,0.0,1.0
22105,-0.11,-11.1,-3.61,3.94,18.02,-1.46,4.66,-1.55,4.15,5.8,73,32,76,32,2,A,E,D,E,C,0.0,0.0,0.0,0.0,0.0
14815,-0.62,-0.76,0.48,0.89,-0.16,-2.38,-6.25,4.97,-2.99,-4.4,54,42,83,3,44,C,A,A,B,D,0.0,0.0,0.0,1.0,1.0
20939,2.11,-8.18,3.84,4.35,15.33,4.6,-1.17,-0.41,-0.62,12.06,76,39,59,98,85,E,E,C,E,C,0.0,0.0,0.0,0.0,1.0
12554,2.46,-0.8,-0.79,-1.55,-0.39,-10.54,-3.74,13.5,-8.88,-6.59,45,57,78,9,80,C,C,C,B,D,0.0,1.0,0.0,1.0,0.0
689,21.27,14.6,3.13,0.24,1.39,8.74,3.49,1.68,0.55,-0.21,12,99,3,75,97,B,E,D,E,C,1.0,0.0,1.0,1.0,0.0
11314,2.62,0.79,-1.05,-1.99,-2.45,1.61,-4.61,2.62,4.44,-2.45,54,57,63,87,57,C,C,E,E,E,0.0,1.0,1.0,1.0,0.0
5461,-15.01,1.88,13.54,6.18,-12.04,-4.97,9.35,8.33,-3.8,-1.14,93,17,40,50,91,C,D,E,B,E,1.0,1.0,0.0,0.0,1.0
20722,0.73,-9.51,-2.34,5.85,12.51,-0.01,2.76,-5.66,2.3,9.96,62,24,13,22,19,A,A,C,A,D,0.0,0.0,0.0,0.0,0.0
24418,-0.78,-10.38,-1.13,5.63,12.98,-4.57,0.15,-6.21,5.18,10.52,79,27,60,57,22,E,A,D,C,B,0.0,0.0,0.0,0.0,0.0
17391,5.62,-2.78,1.97,-13.63,-11.11,4.4,1.23,-2.62,9.82,1.18,33,71,29,27,41,D,B,A,B,E,1.0,1.0,1.0,1.0,1.0
16619,1.97,7.82,0.14,-15.69,-15.35,-1.0,-2.75,3.74,12.62,5.84,35,61,45,18,88,D,B,E,C,D,1.0,0.0,0.0,1.0,1.0
8923,-16.37,-0.04,15.04,3.46,-6.21,-3.69,13.01,-4.59,-8.1,-0.31,86,2,66,36,26,B,C,C,B,A,0.0,1.0,1.0,0.0,1.0
12404,-0.36,3.86,-1.06,-0.0,-3.55,3.01,1.38,7.84,-4.7,3.35,42,54,32,11,89,C,C,E,A,A,0.0,0.0,1.0,0.0,0.0
4476,15.11,16.19,4.71,-0.03,1.85,14.39,7.9,1.61,-0.45,4.91,18,80,20,52,49,A,B,C,A,C,1.0,0.0,0.0,1.0,0.0
9470,-14.53,7.65,18.24,-0.13,-0.02,-1.33,7.42,6.1,-4.92,-2.32,90,2,79,46,31,B,C,E,D,A,0.0,1.0,1.0,1.0,1.0
17990,3.18,7.6,4.19,-15.49,-11.6,2.16,6.41,-1.88,11.63,-2.12,26,64,90,74,50,D,E,D,C,E,1.0,1.0,1.0,0.0,1.0
24847,0.66,-8.0,-1.73,-0.05,13.69,-1.25,4.71,-2.67,7.4,9.71,71,32,3,91,56,E,A,C,E,D,0.0,0.0,1.0,0.0,1.0
20790,-3.56,-10.75,0.68,1.35,14.9,-0.13,2.53,-6.34,-2.21,6.98,74,23,81,60,63,A,B,B,C,A,1.0,0.0,1.0,0.0,1.0
15422,3.19,3.51,0.47,-14.41,-13.31,-6.97,-0.78,1.87,10.03,-1.64,37,67,96,10,67,D,B,C,A,D,1.0,1.0,1.0,0.0,1.0
21398,-0.47,-9.0,-1.19,1.52,10.18,3.57,6.02,5.56,-3.25,12.43,74,31,59,80,22,A,C,E,E,D,1.0,0.0,0.0,1.0,1.0
5218,-12.97,0.45,13.64,4.57,-2.19,-4.35,8.61,1.3,3.18,-4.36,88,19,86,91,2,B,D,C,E,E,0.0,1.0,0.0,1.0,0.0
1528,12.94,11.8,3.97,-1.59,-0.94,11.84,4.21,0.61,-4.18,5.75,2,100,75,79,29,A,A,E,B,B,1.0,0.0,0.0,0.0,0.0
6511,-13.67,-1.1,12.96,1.12,-5.41,-5.86,9.97,3.62,-6.7,6.56,96,12,62,31,14,B,A,D,D,A,0.0,1.0,0.0,0.0,1.0
4978,15.32,12.54,7.54,-1.61,1.01,4.93,-5.96,6.78,5.38,3.31,10,97,10,9,77,A,B,C,C,A,1.0,0.0,1.0,0.0,0.0
22139,5.26,-12.18,-0.46,6.38,16.56,-4.58,-5.31,1.08,0.24,11.5,71,28,28,16,51,A,B,A,E,C,0.0,0.0,1.0,1.0,0.0
14963,-2.1,-0.42,-1.23,0.59,-1.51,-5.97,1.31,7.29,-1.62,0.53,58,55,63,84,78,C,B,B,C,A,0.0,1.0,0.0,1.0,0.0
11885,-2.91,1.27,-1.52,-0.16,1.87,0.8,4.78,7.45,6.08,-2.67,40,56,3,28,8,C,E,E,D,B,0.0,1.0,0.0,0.0,1.0
19056,-0.21,9.71,-2.11,-14.64,-13.19,-4.4,-8.15,0.82,10.32,-0.69,37,75,7,89,51,E,E,C,D,E,1.0,1.0,0.0,1.0,0.0
17241,0.76,2.61,-8.64,-15.94,-12.9,5.74,1.02,3.27,9.82,-3.28,28,62,86,61,9,D,B,C,A,D,1.0,1.0,0.0,0.0,0.0
24383,1.94,-10.01,0.54,4.31,14.98,-4.38,2.26,-2.16,-2.4,7.72,62,35,50,56,52,E,A,A,E,C,0.0,1.0,1.0,0.0,1.0
5473,-12.75,-3.0,15.0,2.09,-5.25,4.54,7.85,-10.67,2.33,-5.69,85,13,71,99,33,C,B,E,B,E,0.0,1.0,0.0,0.0,0.0
3351,15.16,14.48,-1.01,-2.61,1.24,9.94,7.44,-3.81,0.98,-11.45,17,90,93,76,94,A,E,A,C,D,0.0,0.0,0.0,0.0,0.0
4419,15.98,9.66,2.2,-4.78,-0.64,10.95,2.57,-2.15,-5.13,-1.75,19,97,63,82,20,A,D,A,D,B,1.0,0.0,1.0,0.0,1.0
13154,-0.93,-3.29,3.01,1.55,1.44,-1.71,-6.18,14.52,2.55,-0.18,42,55,100,68,76,C,A,C,E,C,0.0,0.0,0.0,1.0,1.0
3422,13.33,14.78,2.14,1.47,-1.76,10.11,-2.87,1.73,-1.95,5.23,6,83,20,65,95,A,A,D,C,E,1.0,0.0,0.0,0.0,0.0
21860,5.05,-5.98,-1.18,4.26,15.6,-2.28,-4.38,-2.65,-11.68,10.61,64,34,34,85,77,E,B,C,A,E,0.0,1.0,1.0,0.0,1.0
18968,0.75,2.56,-5.44,-13.14,-9.48,5.57,-2.76,5.12,9.78,-3.12,24,60,20,14,57,D,B,E,B,C,1.0,1.0,1.0,0.0,0.0
16000,3.07,1.84,9.02,-16.32,-13.11,0.7,-0.39,3.99,10.01,0.64,24,67,47,50,1,D,C,D,A,E,1.0,1.0,1.0,0.0,0.0
24224,1.0,-11.04,-7.01,2.79,13.4,1.68,2.33,0.14,-3.48,14.87,68,30,96,39,74,E,B,B,A,B,0.0,0.0,1.0,0.0,0.0
18484,5.61,0.16,0.75,-15.91,-12.88,-3.1,0.61,-1.1,9.72,1.99,34,75,33,23,69,D,E,E,A,C,0.0,1.0,1.0,1.0,0.0
1434,15.25,13.56,3.69,-3.31,1.14,12.81,4.15,-12.06,4.91,-7.59,10,90,8,79,70,A,B,C,B,C,1.0,0.0,1.0,0.0,1.0
12094,1.23,1.36,1.42,2.35,1.11,0.04,1.82,14.39,-3.4,-4.73,54,44,1,68,45,C,D,A,D,B,1.0,0.0,1.0,1.0,1.0
20016,-2.13,-10.6,-6.93,6.59,16.27,-4.46,0.22,-2.71,-7.1,11.41,77,27,84,74,18,E,C,A,C,D,0.0,1.0,0.0,1.0,0.0
22209,2.12,-9.17,-0.52,0.56,18.06,-0.22,2.04,-2.83,5.47,12.13,70,31,3,64,27,E,D,B,E,E,0.0,0.0,1.0,0.0,1.0
2773,13.39,11.85,-5.02,-1.62,-3.66,9.25,3.89,6.37,1.0,3.26,2,87,34,63,14,A,B,E,A,D,1.0,0.0,0.0,1.0,1.0
18907,4.04,0.75,-0.34,-16.23,-12.26,8.7,-4.93,3.35,10.0,3.9,34,71,34,82,69,D,B,C,E,B,1.0,1.0,0.0,1.0,0.0
21742,-1.26,-8.85,-2.73,1.19,15.98,-6.52,-8.34,-4.08,3.33,6.56,63,23,20,60,53,A,B,E,C,C,0.0,0.0,0.0,1.0,0.0
6931,-14.14,4.2,15.0,1.74,-6.5,4.02,10.53,-0.66,-3.15,2.57,81,18,71,44,91,B,E,C,E,B,0.0,1.0,0.0,0.0,0.0
10379,2.06,4.55,0.42,1.09,-1.8,0.01,2.52,6.46,4.62,-3.48,42,48,46,58,63,C,B,B,D,D,0.0,0.0,1.0,1.0,0.0
5663,-15.95,2.18,16.03,1.9,-1.49,-0.04,8.18,6.39,3.65,-2.46,81,7,4,25,32,B,A,A,D,E,0.0,1.0,0.0,1.0,0.0
6053,-17.03,3.15,20.7,2.82,-5.11,-0.51,8.19,-1.79,2.07,-2.57,99,14,14,50,21,C,A,E,E,C,1.0,1.0,0.0,1.0,0.0
18022,0.4,2.57,-1.06,-13.52,-11.65,-6.4,-5.25,-0.09,17.29,-2.51,34,68,28,42,14,D,A,B,C,A,1.0,1.0,1.0,1.0,1.0
16471,6.33,0.61,-4.59,-16.37,-16.09,5.58,-5.29,6.94,10.28,-0.31,32,66,21,38,1,D,D,A,A,A,1.0,1.0,0.0,1.0,0.0
2493,15.82,13.45,6.13,2.81,4.56,14.28,1.77,-6.43,-6.17,-3.78,2,91,79,88,58,A,E,C,D,A,1.0,1.0,1.0,0.0,1.0
743,15.56,10.51,-2.29,-6.44,0.66,3.99,3.61,-2.72,-4.87,1.65,11,93,51,18,77,A,C,E,B,A,1.0,0.0,1.0,0.0,1.0
24145,-0.35,-10.1,-3.58,9.35,13.66,-6.92,-4.91,2.22,-1.47,14.37,68,37,73,93,96,E,D,E,B,A,0.0,0.0,1.0,0.0,1.0
17350,-0.99,1.27,0.36,-16.1,-14.82,-9.39,-0.78,3.78,6.72,-10.18,33,70,52,58,98,D,D,A,A,E,1.0,1.0,0.0,1.0,1.0
20164,-3.99,-6.53,0.63,1.88,14.59,5.88,3.61,-4.66,-0.87,11.11,64,36,83,89,40,E,C,A,E,A,0.0,1.0,0.0,0.0,0.0
23784,-0.15,-7.3,-2.72,6.7,16.81,2.39,-5.91,2.6,-3.43,12.03,78,39,63,35,1,E,D,D,C,C,0.0,0.0,0.0,1.0,1.0
17282,2.43,1.87,-3.11,-14.42,-12.26,1.74,-6.75,-0.37,8.57,-6.88,25,79,45,1,76,D,B,C,C,A,1.0,1.0,0.0,1.0,1.0
17979,2.61,-3.24,2.1,-15.87,-11.23,6.57,4.02,-1.95,12.29,5.77,27,62,67,56,61,D,C,A,D,B,1.0,1.0,1.0,1.0,0.0
3074,14.92,15.72,2.65,-4.49,1.69,12.12,-3.06,-2.18,-2.36,4.81,15,94,57,78,59,A,B,C,D,A,1.0,1.0,0.0,0.0,0.0
20906,-6.55,-8.53,3.1,0.04,18.75,-3.68,2.09,6.32,-7.45,8.38,71,27,64,69,34,E,C,B,D,B,0.0,1.0,1.0,1.0,1.0
1394,15.56,15.74,2.7,-4.33,5.42,8.92,1.84,-7.52,1.29,-0.57,16,84,59,90,60,A,C,A,C,A,1.0,0.0,0.0,0.0,1.0
14396,0.53,-0.62,4.01,1.17,0.78,-5.62,8.67,10.42,4.36,-0.7,50,43,64,47,8,C,D,B,D,E,0.0,0.0,1.0,1.0,1.0
7192,-10.61,2.35,14.18,-0.95,-5.65,-4.76,11.36,-4.12,4.47,-7.92,95,5,90,29,93,B,E,A,C,A,0.0,1.0,0.0,1.0,1.0
16947,3.76,4.63,3.15,-13.44,-11.22,2.1,-2.31,1.45,6.11,0.63,39,77,75,48,2,D,A,A,D,C,0.0,1.0,0.0,0.0,0.0
15904,4.65,7.41,-0.15,-16.3,-12.31,-4.33,3.1,-1.83,9.48,-5.46,34,60,17,47,32,D,A,C,B,C,0.0,1.0,0.0,1.0,0.0
7607,-16.4,2.43,12.78,-7.9,1.52,0.98,8.09,-0.79,-8.74,-6.17,83,11,9,36,18,B,E,B,A,C,0.0,1.0,0.0,0.0,1.0
19149,7.35,3.64,1.18,-12.89,-15.16,-4.96,2.2,0.94,8.13,-3.08,33,73,46,64,51,D,E,E,D,C,1.0,0.0,1.0,1.0,1.0
20012,0.87,-15.39,-4.54,4.7,17.22,2.45,-4.65,-5.61,-5.38,11.63,62,22,56,31,33,E,D,A,E,C,0.0,0.0,0.0,0.0,1.0
19853,1.33,-3.07,1.96,-16.31,-13.26,-1.65,4.2,4.28,9.4,-2.43,36,66,84,73,79,D,A,A,A,A,1.0,0.0,0.0,0.0,0.0
15908,3.92,3.7,-4.35,-12.4,-9.92,8.29,-2.5,-4.83,5.42,-4.21,24,78,84,14,72,D,E,B,A,E,1.0,1.0,0.0,1.0,1.0
908,15.44,12.19,1.12,-6.15,-4.63,9.59,-12.71,-3.13,3.11,-1.38,9,90,69,41,55,B,E,C,C,E,1.0,0.0,1.0,0.0,0.0
22651,-0.35,-9.14,-1.51,10.06,10.79,6.94,4.5,1.21,-1.86,8.86,77,25,46,64,100,E,A,C,B,E,0.0,0.0,0.0,0.0,1.0
7918,-14.18,3.7,11.77,4.46,-5.56,3.8,6.38,-11.98,0.88,10.57,83,1,89,23,28,C,A,C,D,D,0.0,1.0,0.0,1.0,1.0
4105,14.58,8.71,2.13,2.42,2.9,11.57,-0.72,-2.44,-5.37,-3.58,7,85,36,96,57,A,D,E,D,C,1.0,0.0,1.0,1.0,1.0
18825,-1.47,-1.21,3.23,-14.15,-12.35,-0.03,0.29,-0.21,4.71,-0.31,28,61,46,71,81,D,E,A,A,B,1.0,1.0,0.0,0.0,1.0
20855,-1.28,-10.5,-2.49,7.59,14.19,-2.97,1.77,1.03,-7.98,11.59,61,37,36,86,95,E,C,E,D,B,0.0,1.0,0.0,0.0,0.0
15309,4.18,0.19,3.98,-15.15,-12.98,-0.13,4.24,-0.83,7.09,1.22,38,75,41,78,18,D,B,D,C,C,1.0,1.0,0.0,0.0,1.0
13239,3.33,0.77,3.04,-0.49,-1.61,11.96,3.09,12.93,6.25,-6.56,41,44,77,66,55,C,C,D,D,A,1.0,1.0,0.0,1.0,0.0
21568,0.95,-12.69,0.21,4.79,13.7,-3.8,-2.51,8.51,7.61,8.31,77,25,70,13,57,A,C,D,D,A,0.0,0.0,0.0,1.0,0.0
11394,-1.4,-1.71,-1.64,2.37,0.31,1.16,5.09,10.85,2.37,-4.16,49,47,19,29,75,C,E,C,C,C,1.0,0.0,1.0,0.0,1.0
4485,16.25,11.35,-0.24,-0.23,1.95,5.19,-9.48,-4.5,-6.95,-11.5,4,82,16,4,7,B,E,B,B,B,1.0,0.0,0.0,1.0,0.0
11559,3.05,0.13,1.58,2.65,-0.9,-0.13,2.61,11.28,-4.63,1.13,41,40,67,13,66,C,C,A,B,E,0.0,0.0,1.0,1.0,1.0
16901,0.21,6.69,-0.54,-17.0,-11.87,-2.2,-3.72,-2.96,6.68,0.87,26,62,64,20,55,D,B,C,E,C,1.0,1.0,0.0,0.0,0.0
8937,-18.32,-1.23,14.92,0.81,-8.21,-0.91,13.61,1.89,6.42,6.91,95,11,67,72,59,C,D,C,A,D,0.0,1.0,1.0,0.0,0.0
10783,0.2,0.11,-3.49,-0.66,-6.73,3.33,5.82,3.83,-4.25,5.3,44,57,7,93,41,C,D,D,B,B,0.0,0.0,1.0,1.0,1.0
23278,2.5,-7.63,0.02,7.22,18.58,-2.66,1.77,-5.39,1.81,5.36,73,35,63,7,86,E,A,D,B,D,0.0,1.0,1.0,1.0,1.0
2413,15.3,7.85,-1.03,-2.84,-0.84,10.5,-4.03,13.5,-0.4,3.23,10,90,29,6,96,A,B,C,B,C,1.0,1.0,1.0,0.0,1.0
7248,-17.25,0.05,14.4,-1.91,-5.37,7.49,11.23,2.83,-7.89,5.53,90,17,88,6,10,B,B,D,A,C,0.0,0.0,0.0,0.0,0.0
6778,-11.39,-5.15,15.25,-4.41,-0.47,4.83,16.13,-1.58,1.59,-2.82,96,9,20,68,51,C,E,A,A,B,0.0,0.0,1.0,0.0,0.0
15602,5.58,9.16,3.45,-15.93,-11.01,9.29,1.04,-6.9,8.15,11.77,26,60,2,2,45,E,C,C,D,B,1.0,1.0,1.0,1.0,0.0
24460,-2.09,-8.69,-3.23,-0.18,15.81,1.7,-3.45,-7.6,6.45,8.96,74,21,42,60,97,A,B,B,B,B,1.0,0.0,1.0,0.0,1.0
2426,16.05,13.62,1.87,-7.48,-0.73,7.27,-3.41,-3.42,-0.43,-8.16,11,99,31,83,79,A,A,B,B,E,1.0,0.0,0.0,0.0,1.0
16984,0.07,4.3,-2.07,-12.64,-12.62,2.77,0.99,-5.32,7.77,-11.74,25,65,92,88,78,D,B,A,E,C,1.0,0.0,0.0,0.0,0.0
10357,-1.35,0.84,-0.24,1.63,-0.49,-1.78,0.67,7.1,-6.99,3.95,59,56,91,33,61,C,E,A,E,D,1.0,0.0,1.0,0.0,1.0
15430,2.0,-1.98,-0.47,-12.88,-13.41,-2.76,-4.06,2.68,7.4,-1.46,23,69,73,75,62,D,B,A,B,A,0.0,1.0,0.0,0.0,0.0
24684,-1.91,-14.13,-2.52,5.98,13.24,-3.97,6.02,0.71,-6.46,8.69,61,23,70,51,77,E,A,E,C,B,0.0,0.0,0.0,0.0,0.0
13470,1.63,2.85,1.09,-2.09,1.23,3.18,0.42,6.51,0.44,-15.24,46,47,19,23,35,C,D,B,D,D,0.0,0.0,0.0,1.0,0.0
9894,-14.72,5.06,15.34,-3.11,-0.75,-8.49,6.93,5.44,-3.62,-1.63,83,3,3,84,29,C,A,D,A,C,0.0,1.0,0.0,0.0,0.0
